,Test Mean Absolute Error (Lower is better),Hardware,Algorithm
1953,0.1803851753726129,AuthenticAMD,DT
1954,0.6386131356020596,GenuineIntel,DT
1955,0.39094086403282574,Avg,RF
1956,0.2341628749381844,AuthenticAMD,RF
1957,0.4264792243203809,GenuineIntel,RF
1958,0.38750838189379405,Avg,GB
1959,0.27529576084103596,AuthenticAMD,GB
1960,0.4664072693838714,GenuineIntel,GB
1961,0.40952297029552354,Avg,LR
1962,0.27042382930201025,AuthenticAMD,LR
1963,0.588880056002907,GenuineIntel,LR
1964,0.3425351529073961,Avg,SV
1965,0.24444927529604038,AuthenticAMD,SV
1966,0.7193531123382522,GenuineIntel,SV
1967,0.2075206041453368,Avg,NN
1968,0.2075206041453368,AuthenticAMD,NN
1969,0.2075206041453368,GenuineIntel,NN
1970,0.13823177000867976,Avg,DT
1971,0.07427170467736295,AuthenticAMD,DT
1972,0.20064879507322658,GenuineIntel,DT
1973,0.10980079470422086,Avg,RF
1974,0.04953067266040978,AuthenticAMD,RF
1975,0.2345677888414701,GenuineIntel,RF
1976,0.10507866438305494,Avg,GB
1977,0.04837409557957237,AuthenticAMD,GB
1978,0.15392110344388824,GenuineIntel,GB
1979,1.8261722655889232,AuthenticAMD,LR
1980,0.6592311943746582,Avg,SV
1981,0.5684498310889589,AuthenticAMD,SV
1982,1.0241814277488044,GenuineIntel,SV
1983,0.6486770872579204,Avg,NN
1984,0.6486770872579204,AuthenticAMD,NN
1985,0.6486770872579204,GenuineIntel,NN
1986,0.8329118098767976,Avg,DT
1987,0.6263398014965164,AuthenticAMD,DT
1988,0.9559859820999851,GenuineIntel,DT
1989,0.5694771139433153,Avg,RF
1990,0.5375003242249756,AuthenticAMD,RF
1991,0.682964232687395,GenuineIntel,RF
1992,0.7868226665187863,Avg,GB
1993,0.5532055304505481,AuthenticAMD,GB
1994,1.1346134702650195,GenuineIntel,GB
1995,0.2443121052784215,Avg,LR
1996,0.19829930165797716,AuthenticAMD,LR
1997,1.7391440038124786,GenuineIntel,LR
1998,0.5575764538931698,Avg,SV
1999,0.533132511660481,AuthenticAMD,SV
2000,1.0093296637282267,GenuineIntel,SV
2001,0.3103206443428169,Avg,NN
2002,0.3103206443428169,AuthenticAMD,NN
2003,0.3103206443428169,GenuineIntel,NN
2004,0.2276231069889027,Avg,DT
2005,0.24886066960269973,AuthenticAMD,DT
2006,0.30494961701862566,GenuineIntel,DT
2007,0.20435436210460647,Avg,RF
2008,0.17671519133150776,AuthenticAMD,RF
2009,0.17582523632673985,GenuineIntel,RF
2010,0.16910742912491333,Avg,GB
2011,0.17625290685024808,AuthenticAMD,GB
2012,0.1535524777390465,GenuineIntel,GB
2013,1.7208373175788834,Avg,LR
2014,1.7609664912818004,AuthenticAMD,LR
2015,1.6372760650615015,GenuineIntel,LR
2016,0.8649539278177767,Avg,SV
2017,0.8500694802236336,AuthenticAMD,SV
2018,0.9086806828100681,GenuineIntel,SV
2019,0.9842150991625509,Avg,NN
2020,0.9842150991625509,AuthenticAMD,NN
2021,0.9842150991625509,GenuineIntel,NN
2022,1.1091914890589911,Avg,DT
2023,0.6927134586843507,AuthenticAMD,DT
2024,1.6234143632970677,GenuineIntel,DT
2025,0.8091998139146458,Avg,RF
2026,0.6507540054200764,AuthenticAMD,RF
2027,1.2329449609417407,GenuineIntel,RF
2028,0.7593813618430145,Avg,GB
2029,0.364735811635311,AuthenticAMD,GB
2030,0.9405225373794608,GenuineIntel,GB
2031,0.5044390381655837,Avg,LR
2032,0.4826386183067205,AuthenticAMD,LR
2033,0.4719297880989439,GenuineIntel,LR
2034,0.528712402070459,Avg,SV
2035,0.4097419522875294,AuthenticAMD,SV
2036,0.4269004965272185,GenuineIntel,SV
2037,0.5385703037659214,Avg,NN
2038,0.5385703037659214,AuthenticAMD,NN
2039,0.5385703037659214,GenuineIntel,NN
2040,0.32129809616335725,Avg,DT
2041,0.2222552251443225,AuthenticAMD,DT
2042,0.4507027305078055,GenuineIntel,DT
2043,0.29534987414542946,Avg,RF
2044,0.23386063019379894,AuthenticAMD,RF
2045,0.32531078064764063,GenuineIntel,RF
2046,0.3352502965070201,Avg,GB
2047,0.30870197990316284,AuthenticAMD,GB
2048,0.18125400114898915,GenuineIntel,GB
2049,0.3784270257886707,Avg,LR
2050,0.29134329302509376,AuthenticAMD,LR
2051,0.6522363411820615,GenuineIntel,LR
2052,0.517334026875006,Avg,SV
2053,0.4458924414050474,AuthenticAMD,SV
2054,0.7086901024875101,GenuineIntel,SV
2055,0.22824764000856726,Avg,NN
2056,0.22824764000856726,AuthenticAMD,NN
2057,0.22824764000856726,GenuineIntel,NN
2058,0.23920030711532936,Avg,DT
2059,0.1706547645625176,AuthenticAMD,DT
2060,0.369673201905509,GenuineIntel,DT
2061,0.17105185598144415,Avg,RF
2062,0.14206442797272462,AuthenticAMD,RF
2063,0.2477850454102186,GenuineIntel,RF
2064,0.21524420574650524,Avg,GB
2065,0.14339238759734613,AuthenticAMD,GB
2066,0.2909220626511325,GenuineIntel,GB
2067,0.8151594718929405,Avg,LR
2068,0.8924555923840931,AuthenticAMD,LR
2069,0.5951814590626892,GenuineIntel,LR
2070,0.5977607179931398,Avg,SV
2071,0.6218436563169488,AuthenticAMD,SV
2072,0.4756152088276355,GenuineIntel,SV
2073,0.38410321147388227,Avg,NN
2074,0.38410321147388227,AuthenticAMD,NN
2075,0.38410321147388227,GenuineIntel,NN
2076,0.6471307254157128,Avg,DT
2077,0.7095731638330185,AuthenticAMD,DT
2078,0.5222458485811016,GenuineIntel,DT
2079,0.3920533644810194,Avg,RF
2080,0.42172298370475747,AuthenticAMD,RF
2081,0.3792195511911595,GenuineIntel,RF
2082,0.5448248142936463,Avg,GB
2083,0.6011611940910481,AuthenticAMD,GB
2084,0.44600138646813603,GenuineIntel,GB
2085,0.6783897706814983,Avg,LR
2086,0.789656689324198,AuthenticAMD,LR
2087,0.4342051568002643,GenuineIntel,LR
2088,0.6516003261228037,Avg,SV
2089,0.8205573329422897,AuthenticAMD,SV
2090,0.27000253138911295,GenuineIntel,SV
2091,0.46050537991006435,Avg,NN
2092,0.46050537991006435,AuthenticAMD,NN
2093,0.46050537991006435,GenuineIntel,NN
2094,0.4183647633347176,Avg,DT
2095,0.43391093538266334,AuthenticAMD,DT
2096,0.3109234409589148,GenuineIntel,DT
2097,0.418383764211665,Avg,RF
2098,0.4318277483282387,AuthenticAMD,RF
2099,0.28298869714120606,GenuineIntel,RF
2100,0.45484242521857543,Avg,GB
2101,0.646629308100928,AuthenticAMD,GB
2102,0.21368481863774513,GenuineIntel,GB
2103,0.7023251130035877,Avg,LR
2104,0.42411051305308217,AuthenticAMD,LR
2105,0.6647958848736311,GenuineIntel,LR
2106,0.5574121230590496,Avg,SV
2107,0.5415420207223687,AuthenticAMD,SV
2108,0.5531704864081006,GenuineIntel,SV
2109,0.4396551939694274,Avg,NN
2110,0.4396551939694274,AuthenticAMD,NN
2111,0.4396551939694274,GenuineIntel,NN
2112,0.5698119287199228,Avg,DT
2113,0.32858190407402665,AuthenticAMD,DT
2114,0.6768324432510759,GenuineIntel,DT
2115,0.36517135025832625,Avg,RF
2116,0.2662978929144548,AuthenticAMD,RF
2117,0.3642554089177442,GenuineIntel,RF
2118,0.3967713601022138,Avg,GB
2119,0.2567923458587924,AuthenticAMD,GB
2120,0.49603017310458986,GenuineIntel,GB
2121,0.3382491847001341,Avg,LR
2122,0.31537384323578044,AuthenticAMD,LR
2123,0.3211845903921752,GenuineIntel,LR
2124,0.6562991803908377,Avg,SV
2125,0.6869598374091266,AuthenticAMD,SV
2126,0.6159656031251096,GenuineIntel,SV
2127,0.2791247767446253,Avg,NN
2128,0.2791247767446253,AuthenticAMD,NN
2129,0.2791247767446253,GenuineIntel,NN
2130,0.34866004862646555,Avg,DT
2131,0.22801157052397691,AuthenticAMD,DT
2132,0.43271004151467574,GenuineIntel,DT
2133,0.27199629188694086,Avg,RF
2134,0.22256741868345858,AuthenticAMD,RF
2135,0.2831751271167573,GenuineIntel,RF
2136,0.28300117876447184,Avg,GB
2137,0.2294239708884705,AuthenticAMD,GB
2138,0.28879755979855004,GenuineIntel,GB
2139,0.42706499879544635,Avg,LR
2140,0.35285975689014637,AuthenticAMD,LR
2141,0.4619692980236787,GenuineIntel,LR
2142,0.420366960921682,Avg,SV
2143,0.35627175002108,AuthenticAMD,SV
2144,0.6382795148306011,GenuineIntel,SV
2145,0.18023281914734282,Avg,NN
2146,0.18023281914734282,AuthenticAMD,NN
2147,0.18023281914734282,GenuineIntel,NN
2148,0.20893588054536033,Avg,DT
2149,0.13361207388991866,AuthenticAMD,DT
2150,0.30897792087043685,GenuineIntel,DT
2151,0.13287553733260052,Avg,RF
2152,0.09351811269341594,AuthenticAMD,RF
2153,0.19434794730296637,GenuineIntel,RF
2154,0.1447376802219037,Avg,GB
2155,0.05890277899030373,AuthenticAMD,GB
2156,0.18978653420874736,GenuineIntel,GB
2157,0.16497501917144436,Avg,LR
2158,0.25784746384005,AuthenticAMD,LR
2159,0.09222545326337613,GenuineIntel,LR
2160,0.33101398696823925,Avg,SV
2161,0.5652669775039857,AuthenticAMD,SV
2162,0.21667263983259344,GenuineIntel,SV
2163,0.16862466101096787,Avg,NN
2164,0.16862466101096787,AuthenticAMD,NN
2165,0.16862466101096787,GenuineIntel,NN
2166,0.20022789127706697,Avg,DT
2167,0.23294054237588538,AuthenticAMD,DT
2168,0.14451926857593544,GenuineIntel,DT
2169,0.14919266050377394,Avg,RF
2170,0.21300945112658065,AuthenticAMD,RF
2171,0.11020381037182561,GenuineIntel,RF
2172,0.1616878909691079,Avg,GB
2173,0.19932665532344412,AuthenticAMD,GB
2174,0.08621078834173826,GenuineIntel,GB
2175,0.38926229013898983,Avg,LR
2176,0.3300917465746499,AuthenticAMD,LR
2177,0.380073676197454,GenuineIntel,LR
2178,0.32347868985884576,Avg,SV
2179,0.35229391507985,AuthenticAMD,SV
2180,0.2988361652341893,GenuineIntel,SV
2181,0.20244626736320762,Avg,NN
2182,0.20244626736320762,AuthenticAMD,NN
2183,0.20244626736320762,GenuineIntel,NN
2184,0.24432000318429664,Avg,DT
2185,0.22182705051018684,AuthenticAMD,DT
2186,0.23058698339746692,GenuineIntel,DT
2187,0.1798466690106627,Avg,RF
2188,0.21259912277086884,AuthenticAMD,RF
2189,0.15989706247614366,GenuineIntel,RF
2190,0.1431671985949003,Avg,GB
2191,0.09458463644347173,AuthenticAMD,GB
2192,0.12641165967072884,GenuineIntel,GB
2193,0.17036638328496234,Avg,LR
2194,0.1571383238116437,AuthenticAMD,LR
2195,0.21239362101729165,GenuineIntel,LR
2196,0.5265050097375257,Avg,SV
2197,0.5535727002275697,AuthenticAMD,SV
2198,0.36381663400228326,GenuineIntel,SV
2199,0.25346253891411014,Avg,NN
2200,0.25346253891411014,AuthenticAMD,NN
2201,0.25346253891411014,GenuineIntel,NN
2202,0.1654804945203165,Avg,DT
2203,0.1745747889389977,AuthenticAMD,DT
2204,0.1176908689476388,GenuineIntel,DT
2205,0.0953937988670136,Avg,RF
2206,0.09628289988606345,AuthenticAMD,RF
2207,0.09156349604126379,GenuineIntel,RF
2208,0.09884186420987465,Avg,GB
2209,0.0909730366894104,AuthenticAMD,GB
2210,0.0677171062707278,GenuineIntel,GB
2211,0.1503910288394421,Avg,LR
2212,0.11414880071971772,AuthenticAMD,LR
2213,0.16339515104629054,GenuineIntel,LR
2214,0.4345745168935907,Avg,SV
2215,0.5157668725754994,AuthenticAMD,SV
2216,0.21531306244299175,GenuineIntel,SV
2217,0.15970409434650223,Avg,NN
2218,0.15970409434650223,AuthenticAMD,NN
2219,0.15970409434650223,GenuineIntel,NN
2220,0.21718932463102805,Avg,DT
2221,0.19313387419048805,AuthenticAMD,DT
2222,0.10195819845899232,GenuineIntel,DT
2223,0.14778661915969726,Avg,RF
2224,0.16971136059486724,AuthenticAMD,RF
2225,0.11825614801230923,GenuineIntel,RF
2226,0.1130279792948013,Avg,GB
2227,0.09660863107183107,AuthenticAMD,GB
2228,0.10735259971986627,GenuineIntel,GB
2229,0.34304085015160113,Avg,LR
2230,0.2916525102926003,AuthenticAMD,LR
2231,0.6125624879939549,GenuineIntel,LR
2232,0.4543217185189638,Avg,SV
2233,0.21195723855821463,AuthenticAMD,SV
2234,1.3973497371155048,GenuineIntel,SV
2235,0.24846459507419008,Avg,NN
2236,0.24846459507419008,AuthenticAMD,NN
2237,0.24846459507419008,GenuineIntel,NN
2238,0.21948985191105763,Avg,DT
2239,0.18075634863263573,AuthenticAMD,DT
2240,0.7316328397035254,GenuineIntel,DT
2241,0.22560113798387554,Avg,RF
2242,0.11017529821417801,AuthenticAMD,RF
2243,0.6988169549815291,GenuineIntel,RF
2244,0.25563436460472233,Avg,GB
2245,0.14315213592579967,AuthenticAMD,GB
2246,0.7180696501845997,GenuineIntel,GB
2247,0.20129996514445664,Avg,LR
2248,0.18555295298786806,AuthenticAMD,LR
2249,0.13596571009949918,GenuineIntel,LR
2250,0.6668043760490694,Avg,SV
2251,0.8088312663349551,AuthenticAMD,SV
2252,0.24770329074240843,GenuineIntel,SV
2253,0.16313429758475245,Avg,NN
2254,0.16313429758475245,AuthenticAMD,NN
2255,0.16313429758475245,GenuineIntel,NN
2256,0.13513888735466173,Avg,DT
2257,0.1261129134311593,AuthenticAMD,DT
2258,0.09506523461096335,GenuineIntel,DT
2259,0.10237209479736913,Avg,RF
2260,0.1297781483282206,AuthenticAMD,RF
2261,0.07148905642744492,GenuineIntel,RF
2262,0.07059997926400248,Avg,GB
2263,0.07946595817461584,AuthenticAMD,GB
2264,0.050102061011653695,GenuineIntel,GB
2265,0.35783080383837645,Avg,LR
2266,0.3313066983892392,AuthenticAMD,LR
2267,0.35837139483624686,GenuineIntel,LR
2268,0.41423903624266617,Avg,SV
2269,0.3830951066932917,AuthenticAMD,SV
2270,0.3835594701484254,GenuineIntel,SV
2271,0.397624049737657,Avg,NN
2272,0.397624049737657,AuthenticAMD,NN
2273,0.397624049737657,GenuineIntel,NN
2274,0.3883087229352593,Avg,DT
2275,0.3813943938231643,AuthenticAMD,DT
2276,0.42471266571044,GenuineIntel,DT
2277,0.3175295015463869,Avg,RF
2278,0.20321800978421933,AuthenticAMD,RF
2279,0.4065376602063867,GenuineIntel,RF
2280,0.26594976825668165,Avg,GB
2281,0.23121597025534796,AuthenticAMD,GB
2282,0.31793141010355064,GenuineIntel,GB
2283,0.5105582394036496,Avg,LR
2284,0.34614771363837193,AuthenticAMD,LR
2285,0.44279608670726583,GenuineIntel,LR
2286,0.5674756655219284,Avg,SV
2287,0.43352478012730045,AuthenticAMD,SV
2288,0.7720200761092724,GenuineIntel,SV
2289,0.4090735912171362,Avg,NN
2290,0.4090735912171362,AuthenticAMD,NN
2291,0.4090735912171362,GenuineIntel,NN
2292,0.5780195062931357,Avg,DT
2293,0.5217998901215674,AuthenticAMD,DT
2294,0.612713141449822,GenuineIntel,DT
2295,0.5042425562740098,Avg,RF
2296,0.39431217234386506,AuthenticAMD,RF
2297,0.5691484615064848,GenuineIntel,RF
2298,0.3624461735086826,Avg,GB
2299,0.2920059254518286,AuthenticAMD,GB
2300,0.3509499761667887,GenuineIntel,GB
2301,1.019320182805143,Avg,LR
2302,0.5021438965683058,AuthenticAMD,LR
2303,0.7284928116075584,GenuineIntel,LR
2304,0.27787326801762224,Avg,SV
2305,0.20568268430308534,AuthenticAMD,SV
2306,0.23415734510993066,GenuineIntel,SV
2307,0.3235440234441169,Avg,NN
2308,0.3235440234441169,AuthenticAMD,NN
2309,0.3235440234441169,GenuineIntel,NN
2310,0.1561403212656302,Avg,DT
2311,0.11129849587966213,AuthenticAMD,DT
2312,0.14511213798900713,GenuineIntel,DT
2313,0.13822570047125649,Avg,RF
2314,0.06467363277498955,AuthenticAMD,RF
2315,0.17068007003545904,GenuineIntel,RF
2316,0.20692670735398816,Avg,GB
2317,0.06878026352755227,AuthenticAMD,GB
2318,0.26141901440198795,GenuineIntel,GB
2319,0.4078090452367865,Avg,LR
2320,0.3251651304015676,AuthenticAMD,LR
2321,0.5239031851707205,GenuineIntel,LR
2322,0.7919528455393932,Avg,SV
2323,0.8573706761684996,AuthenticAMD,SV
2324,0.6176863176381298,GenuineIntel,SV
2325,0.5836179619218919,Avg,NN
2326,0.5836179619218919,AuthenticAMD,NN
2327,0.5836179619218919,GenuineIntel,NN
2328,0.3584254647416305,Avg,DT
2329,0.32492184987160144,AuthenticAMD,DT
2330,0.37170048195428346,GenuineIntel,DT
2331,0.3007747199905211,Avg,RF
2332,0.31402622145839737,AuthenticAMD,RF
2333,0.21569247967118543,GenuineIntel,RF
2334,0.2834140553550043,Avg,GB
2335,0.24795826724945788,AuthenticAMD,GB
2336,0.21867423486182339,GenuineIntel,GB
2337,0.7110691294835915,Avg,LR
2338,0.40575940085944134,AuthenticAMD,LR
2339,0.5977756763041865,GenuineIntel,LR
2340,0.2392892805595828,Avg,SV
2341,0.2592197026515668,AuthenticAMD,SV
2342,0.13294203335454235,GenuineIntel,SV
2343,0.2037971046545552,Avg,NN
2344,0.2037971046545552,AuthenticAMD,NN
2345,0.2037971046545552,GenuineIntel,NN
2346,0.23150332687426478,Avg,DT
2347,0.22361116800355124,AuthenticAMD,DT
2348,0.16285407193535945,GenuineIntel,DT
2349,0.29231053188766737,Avg,RF
2350,0.16210243775719615,AuthenticAMD,RF
2351,0.26314712577493526,GenuineIntel,RF
2352,0.30117895420829455,Avg,GB
2353,0.1743254094873023,AuthenticAMD,GB
2354,0.1881182970927691,GenuineIntel,GB
2355,0.35673370106448954,Avg,LR
2356,0.2549810757722163,AuthenticAMD,LR
2357,0.39869888516215163,GenuineIntel,LR
2358,0.26834398632195655,Avg,SV
2359,0.1252312753183042,AuthenticAMD,SV
2360,0.4284450306129418,GenuineIntel,SV
2361,0.30837522506871207,Avg,NN
2362,0.30837522506871207,AuthenticAMD,NN
2363,0.30837522506871207,GenuineIntel,NN
2364,0.33217403584161986,Avg,DT
2365,0.08889824027459031,AuthenticAMD,DT
2366,0.24564445257871143,GenuineIntel,DT
2367,0.14492193003077739,Avg,RF
2368,0.07984705985211225,AuthenticAMD,RF
2369,0.22333917082026475,GenuineIntel,RF
2370,0.31305334934939805,Avg,GB
2371,0.06195285791501787,AuthenticAMD,GB
2372,0.4899711421007064,GenuineIntel,GB
2373,0.44157297386389394,Avg,LR
2374,0.47617237261372947,AuthenticAMD,LR
2375,0.3985116901919934,GenuineIntel,LR
2376,0.699647303928126,Avg,SV
2377,0.624896859990811,AuthenticAMD,SV
2378,0.7628817068300733,GenuineIntel,SV
2379,0.6363158238150893,Avg,NN
2380,0.6363158238150893,AuthenticAMD,NN
2381,0.6363158238150893,GenuineIntel,NN
2382,0.5302585159989514,Avg,DT
2383,0.38335082877956983,AuthenticAMD,DT
2384,0.5932810445398105,GenuineIntel,DT
2385,0.4895763872305072,Avg,RF
2386,0.47199372267921885,AuthenticAMD,RF
2387,0.42514780434599525,GenuineIntel,RF
2388,0.42722346947282663,Avg,GB
2389,0.3970385578089296,AuthenticAMD,GB
2390,0.4727096026145946,GenuineIntel,GB
2391,0.2974168492598667,Avg,LR
2392,0.2140745945823851,AuthenticAMD,LR
2393,0.3679860045806656,GenuineIntel,LR
2394,0.4054882798678988,Avg,SV
2395,0.265300673298422,AuthenticAMD,SV
2396,0.46104333195554675,GenuineIntel,SV
2397,0.33265508792391524,Avg,NN
2398,0.33265508792391524,AuthenticAMD,NN
2399,0.33265508792391524,GenuineIntel,NN
2400,0.3401735134217913,Avg,DT
2401,0.26630851727285854,AuthenticAMD,DT
2402,0.4208332124805666,GenuineIntel,DT
2403,0.3296877525441506,Avg,RF
2404,0.23849407213547102,AuthenticAMD,RF
2405,0.32607810576329044,GenuineIntel,RF
2406,0.3767605712161026,Avg,GB
2407,0.21388023191958683,AuthenticAMD,GB
2408,0.3010394043695831,GenuineIntel,GB
2409,0.19717286929873518,Avg,LR
2410,0.14040941465083281,AuthenticAMD,LR
2411,0.14890212908991535,GenuineIntel,LR
2412,0.3074523705537101,Avg,SV
2413,0.3145205568992975,AuthenticAMD,SV
2414,0.18271306086611805,GenuineIntel,SV
2415,0.21197574755039655,Avg,NN
2416,0.21197574755039655,AuthenticAMD,NN
2417,0.21197574755039655,GenuineIntel,NN
2418,0.22381385142708587,Avg,DT
2419,0.24303888738300217,AuthenticAMD,DT
2420,0.09641212061474469,GenuineIntel,DT
2421,0.15346743627854165,Avg,RF
2422,0.15717184246049515,AuthenticAMD,RF
2423,0.10695719630698296,GenuineIntel,RF
2424,0.1510393759571414,Avg,GB
2425,0.160704798559635,AuthenticAMD,GB
2426,0.051318330947284024,GenuineIntel,GB
2427,0.29054827113878123,Avg,LR
2428,0.29363474530917066,AuthenticAMD,LR
2429,0.0791859495340042,GenuineIntel,LR
2430,0.1647712758411699,Avg,SV
2431,0.20364494307868652,AuthenticAMD,SV
2432,0.0799998730938303,GenuineIntel,SV
2433,0.1758413833026078,Avg,NN
2434,0.1758413833026078,AuthenticAMD,NN
2435,0.1758413833026078,GenuineIntel,NN
2436,0.10976619581608352,Avg,DT
2437,0.11533407058311146,AuthenticAMD,DT
2438,0.033246321765501144,GenuineIntel,DT
2439,0.24529229974215958,Avg,RF
2440,0.14620914157611165,AuthenticAMD,RF
2441,0.021221899505483734,GenuineIntel,RF
2442,0.15525713989659437,Avg,GB
2443,0.13614786811992052,AuthenticAMD,GB
2444,0.02126473190521296,GenuineIntel,GB
2445,1.687576424095302,Avg,LR
2446,0.30312168711691156,AuthenticAMD,LR
2447,2.58446181267209,GenuineIntel,LR
2448,0.32914296201415355,Avg,SV
2449,0.15934875039212748,AuthenticAMD,SV
2450,0.4966134033739271,GenuineIntel,SV
2451,0.15510464136404942,Avg,NN
2452,0.15510464136404942,AuthenticAMD,NN
2453,0.15510464136404942,GenuineIntel,NN
2454,0.2486869481644646,Avg,DT
2455,0.16995976571697127,AuthenticAMD,DT
2456,0.40074125361359425,GenuineIntel,DT
2457,0.25682966938150675,Avg,RF
2458,0.14943243448133886,AuthenticAMD,RF
2459,0.25255225387307817,GenuineIntel,RF
2460,0.235880778781018,Avg,GB
2461,0.13276198919977336,AuthenticAMD,GB
2462,0.33673261274923394,GenuineIntel,GB
2463,0.47352972390896764,Avg,LR
2464,0.38043098207551274,AuthenticAMD,LR
2465,0.6418294196023093,GenuineIntel,LR
2466,0.6976768887831267,Avg,SV
2467,0.6905810174827863,AuthenticAMD,SV
2468,0.7680070418871849,GenuineIntel,SV
2469,0.6406218516302822,Avg,NN
2470,0.6406218516302822,AuthenticAMD,NN
2471,0.6406218516302822,GenuineIntel,NN
2472,0.5254534153501454,Avg,DT
2473,0.4898377242447038,AuthenticAMD,DT
2474,0.4683707323455335,GenuineIntel,DT
2475,0.4474843249999999,Avg,RF
2476,0.3214721067795112,AuthenticAMD,RF
2477,0.39265079728300567,GenuineIntel,RF
2478,0.3728018581165377,Avg,GB
2479,0.4042487193200863,AuthenticAMD,GB
2480,0.2528023536325723,GenuineIntel,GB
2481,0.2813998030401138,Avg,LR
2482,0.37125669337520295,AuthenticAMD,LR
2483,0.16019322626418642,GenuineIntel,LR
2484,0.3392253717564774,Avg,SV
2485,0.42242319463003575,AuthenticAMD,SV
2486,0.264692891367609,GenuineIntel,SV
2487,0.3245125972035114,Avg,NN
2488,0.3245125972035114,AuthenticAMD,NN
2489,0.3245125972035114,GenuineIntel,NN
2490,0.18591953621331422,Avg,DT
2491,0.23332192178220504,AuthenticAMD,DT
2492,0.08664418080780786,GenuineIntel,DT
2493,0.1353380684984858,Avg,RF
2494,0.16012355537199202,AuthenticAMD,RF
2495,0.07855100405012522,GenuineIntel,RF
2496,0.1312950892631327,Avg,GB
2497,0.115948440883488,AuthenticAMD,GB
2498,0.12543057367068017,GenuineIntel,GB
2499,0.4752518527825592,Avg,LR
2500,0.4568001960492962,AuthenticAMD,LR
2501,0.37349446615533843,GenuineIntel,LR
2502,0.6896004735807517,Avg,SV
2503,0.6897075874925755,AuthenticAMD,SV
2504,0.6484077954955701,GenuineIntel,SV
2505,0.5853461605357106,Avg,NN
2506,0.5853461605357106,AuthenticAMD,NN
2507,0.5853461605357106,GenuineIntel,NN
2508,0.5782206535711443,Avg,DT
2509,0.528054657978907,AuthenticAMD,DT
2510,0.49782299788169976,GenuineIntel,DT
2511,0.37340419028636407,Avg,RF
2512,0.44798123416705743,AuthenticAMD,RF
2513,0.245630989047657,GenuineIntel,RF
2514,0.38647188465459015,Avg,GB
2515,0.39315231455374267,AuthenticAMD,GB
2516,0.4029379723547037,GenuineIntel,GB
2517,0.7384331290745587,Avg,LR
2518,0.4327830806748738,AuthenticAMD,LR
2519,0.7721180970881811,GenuineIntel,LR
2520,0.4314727418186901,Avg,SV
2521,0.35029237888005227,AuthenticAMD,SV
2522,0.5202902822930364,GenuineIntel,SV
2523,0.42040027637684696,Avg,NN
2524,0.42040027637684696,AuthenticAMD,NN
2525,0.42040027637684696,GenuineIntel,NN
2526,0.13737419921655747,Avg,DT
2527,0.08121785426654576,AuthenticAMD,DT
2528,0.20656407601791488,GenuineIntel,DT
2529,0.14990959489506792,Avg,RF
2530,0.09318936598543481,AuthenticAMD,RF
2531,0.20310419542615993,GenuineIntel,RF
2532,0.11322700406911962,Avg,GB
2533,0.059977530453274766,AuthenticAMD,GB
2534,0.1625047243305522,GenuineIntel,GB
2535,2.2130073156316956,GenuineIntel,LR
2536,0.5017155410288359,Avg,SV
2537,0.37764136448738406,AuthenticAMD,SV
2538,0.9591248057385072,GenuineIntel,SV
2539,0.2240629402417043,Avg,NN
2540,0.2240629402417043,AuthenticAMD,NN
2541,0.2240629402417043,GenuineIntel,NN
2542,0.27593750729958066,Avg,DT
2543,0.27416867712458337,AuthenticAMD,DT
2544,0.28301282799956984,GenuineIntel,DT
2545,0.2256319771226571,Avg,RF
2546,0.2028848210721917,AuthenticAMD,RF
2547,0.2596642696896063,GenuineIntel,RF
2548,0.16353735345910586,Avg,GB
2549,0.10758847639415757,AuthenticAMD,GB
2550,0.3320697093000401,GenuineIntel,GB
2551,0.731836521253813,Avg,LR
2552,0.609151487478578,AuthenticAMD,LR
2553,0.7406152286790088,GenuineIntel,LR
2554,0.47986850935152225,Avg,SV
2555,0.2883788505153539,AuthenticAMD,SV
2556,0.7147781505174933,GenuineIntel,SV
2557,0.5816452446630425,Avg,NN
2558,0.5816452446630425,AuthenticAMD,NN
2559,0.5816452446630425,GenuineIntel,NN
2560,0.25702732810413864,Avg,DT
2561,0.21112959094268532,AuthenticAMD,DT
2562,0.44061827674995196,GenuineIntel,DT
2563,0.2305535133094124,Avg,RF
2564,0.14581711096193692,AuthenticAMD,RF
2565,0.43217309311224394,GenuineIntel,RF
2566,0.29939452682612855,Avg,GB
2567,0.1499239866958111,AuthenticAMD,GB
2568,0.29792072517757834,GenuineIntel,GB
2569,0.7803203184238174,Avg,LR
2570,0.5362603924387492,AuthenticAMD,LR
2571,0.7796273867323513,GenuineIntel,LR
2572,0.5485443319706396,Avg,SV
2573,0.47871080815528744,AuthenticAMD,SV
2574,0.8067520866352907,GenuineIntel,SV
2575,0.6019532339846867,Avg,NN
2576,0.6019532339846867,AuthenticAMD,NN
2577,0.6019532339846867,GenuineIntel,NN
2578,0.3011733677902274,Avg,DT
2579,0.23491522687637736,AuthenticAMD,DT
2580,0.5757044761220884,GenuineIntel,DT
2581,0.23485344772400987,Avg,RF
2582,0.24895453925182942,AuthenticAMD,RF
2583,0.11284734419278408,GenuineIntel,RF
2584,0.2150320921546896,Avg,GB
2585,0.1586040141595992,AuthenticAMD,GB
2586,0.26915419020984094,GenuineIntel,GB
2587,0.4181725340032443,Avg,LR
2588,0.4144557981437661,AuthenticAMD,LR
