id,architecture,cpuop-mode,byteorder,cpu,on-linecpulist,threadpercore,corepersocket,socket,numanode,vendorid,cpufamily,model,stepping,frequencyboost,cpumhz,cpumaxmhz,cpuminmhz,bogomips,virtualization,l1dcache,l1icache,l2cache,l3cache,numanode0cpu,vulnerabilityitlbmultihit,vulnerabilityl1tf,vulnerabilitymds,vulnerabilitymeltdown,vulnerabilityspecstorebypass,vulnerabilityspectrev1,vulnerabilityspectrev2,vulnerabilitysrbds,vulnerabilitytsxasyncabort,flags,numanode1cpu,addresssize,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
IntelCorei3-3217U,x86_64,32-bit.64-bit,LittleEndian,4,0-3,2,2,1,1,GenuineIntel,6,58,9,,800,,,3591.84,VT-x,32,32,256,3072,0-3,,,,,,,,,,,,,,,,,
IntelCeleron3205U,x86_64,32-bit.64-bit,LittleEndian,2,0.1,1,2,1,1,GenuineIntel,6,61,4,,1500,,,2992.97,VT-x,32,32,256,2048,0.1,,,,,,,,,,,,,,,,,
IntelAtomN450,x86_64,32-bit.64-bit,,2,,2,1,,1,GenuineIntel,6,28,10,,1000,,,,,24,32,512,,,,,,,,,,,,,,,,,,,
AMDA10-7700KAPUwithRadeonR7,x86_64,32-bit.64-bit,LittleEndian,4,0-3,2,2,1,1,AuthenticAMD,21,48,1,,2800,,,7984.82,AMD-V,16,96,2048,,0-3,,,,,,,,,,,,,,,,,
AMDA10Micro-6700TAPU,x86_64,32-bit.64-bit,LittleEndian,4,0-3,1,4,1,1,AuthenticAMD,22,48,1,,1197.71,1200,1000,2395.42,AMD-V,32,32,2048,,0-3,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushmmxfxsrssesse2htsyscallnxmmxextfxsr_optpdpe1gbrdtscplmconstant_tscrep_goodacc_powernoplnonstop_tsccpuidextd_apicidaperfmperfpnipclmulqdqmonitorssse3cx16sse4_1sse4_2movbepopcntaesxsaveavxf16crdrandlahf_lmcmp_legacysvmextapiccr8_legacyabmsse4amisalignsse3dnowprefetchosvwibsskinitwdttopoextperfctr_nbbpextptscperfctr_l2cpbhw_pstatevmmcallbmi1xsaveoptaratnptlbrvsvm_locknrip_savetsc_scaleflushbyasiddecodeassistspausefilterpfthresholdoverflow_recov,,,,,,,
AMDOpteron170,x86_64,32-bit.64-bit,LittleEndian,2,0.1,1,2,1,1,AuthenticAMD,15,35,2,,2000,,,4020.76,,64,64,1024,,0.1,,,,,,,,,,,,,,,,,
ARMv8Cortex-A72,aarch64,,LittleEndian,1,0,1,1,1,1,,,3,,,,,,166.66,,,,,,0,,,,,,,,,,fpasimdevtstrmaespmullsha1sha2crc32cpuid,,,,,,,
IntelPentiumD1519,i686,32-bit.64-bit,LittleEndian,8,0-7,2,4,1,,GenuineIntel,6,86,3,,798.142,2100,800,2992.76,VT-x,32,32,256,6144,,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushdtsacpimmxfxsrssesse2sshttmpbenxpdpe1gbrdtscplmconstant_tscarch_perfmonpebsbtsxtopologynonstop_tsccpuidaperfmperfpnipclmulqdqdtes64monitords_cplvmxsmxesttm2ssse3sdbgfmacx16xtprpdcmdcasse4_1sse4_2x2apicmovbepopcntaesxsaveavxf16crdrandlahf_lmabm3dnowprefetchcpuid_faultepbcat_l3cdp_l3ptiintel_ppintpr_shadowvnmiflexpriorityeptvpidept_adfsgsbasetsc_adjustbmi1hleavx2smepbmi2ermsinvpcidrtmcqmrdt_ardseedadxsmapintel_ptxsaveoptcqm_llccqm_occup_llccqm_mbm_totalcqm_mbm_localdthermidaaratplnpts,,46-48,,,,,
AMDEPYC730216-Core,x86_64,32-bit.64-bit,LittleEndian,32,0-31,2,16,1,1,AuthenticAMD,23,49,0,enabled,1875.09,3000,1500,5988.66,AMD-V,512,512,8000,128000,0-31,Notaffected,Notaffected,Notaffected,Notaffected,Mitigation,SpeculativeStoreBypassdisabledviaprctlandseccomp,Mitigation,usercopy/swapgsbarriersand__userpointersanitization,Mitigation;FullAMDretpoline.IBPBconditional.IBRS_FW.STIBPalways-on.RSBfilling,,Notaffected,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushmmxfxsrssesse2htsyscallnxmmxextfxsr_optpdpe1gbrdtscplmconstant_tscrep_goodnoplnonstop_tsccpuidextd_apicidaperfmperfpnipclmulqdqmonitorssse3fmacx16sse4_1sse4_2movbepopcntaesxsaveavxf16crdrandlahf_lmcmp_legacysvmextapiccr8_legacyabmsse4amisalignsse3dnowprefetchosvwibsskinitwdttcetopoextperfctr_coreperfctr_nbbpextperfctr_llcmwaitxcpbcat_l3cdp_l3hw_pstatesmessbdmbasevibrsibpbstibpvmmcallfsgsbasebmi1avx2smepbmi2cqmrdt_ardseedadxsmapclflushoptclwbsha_nixsaveoptxsavecxgetbv1xsavescqm_llccqm_occup_llccqm_mbm_totalcqm_mbm_localclzeroirperfxsaveerptrwbnoinvdaratnptlbrvsvm_locknrip_savetsc_scalevmcb_cleanflushbyasiddecodeassistspausefilterpfthresholdavicv_vmsave_vmloadvgifumiprdpidoverflow_recovsuccorsmca,,43-48,,,
2xAMDOpteron6282SE,x86_64,32-bit.64-bit,LittleEndian,32,0-31,2,8,2,4,AuthenticAMD,21,1,2,,1400,,,5199.24,AMD-V,16,64,2048,6144,0.2.4.6.8.10.12.14,,,,,,,,,,,16.18.20.22.24.26.28.30,,,,,,
IntelCore2DuoP9xxx,x86_64,32-bit.64-bit,LittleEndian,2,0.1,1,1,,1,GenuineIntel,6,23,3,,2493.75,,,4987.5,,,,,,0.1,,,,,,,,,,,,,,,,,
AMDPhenomIIX2555,i686,32-bit.64-bit,LittleEndian,2,0.1,1,2,1,,AuthenticAMD,16,4,3,,800,,,6429.42,AMD-V,64,64,512,6144,,,,,,,,,,,,,,,,,,
AMDRyzenThreadripper1900X8-Core,x86_64,32-bit.64-bit,LittleEndian,16,0-15,2,8,1,2,AuthenticAMD,23,1,1,,2200,3800,2200,7602.4,AMD-V,32,64,512,8192,0-3.8-11,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushmmxfxsrssesse2htsyscallnxmmxextfxsr_optpdpe1gbrdtscplmconstant_tscrep_goodnoplnonstop_tsccpuidextd_apicidamd_dcmaperfmperfpnipclmulqdqmonitorssse3fmacx16sse4_1sse4_2movbepopcntaesxsaveavxf16crdrandlahf_lmcmp_legacysvmextapiccr8_legacyabmsse4amisalignsse3dnowprefetchosvwskinitwdttcetopoextperfctr_coreperfctr_nbbpextperfctr_llcmwaitxcpbhw_pstatesmevmmcallfsgsbasebmi1avx2smepbmi2rdseedadxsmapclflushoptsha_nixsaveoptxsavecxgetbv1xsavesclzeroirperfxsaveerptraratnptlbrvsvm_locknrip_savetsc_scalevmcb_cleanflushbyasiddecodeassistspausefilterpfthresholdavicv_vmsave_vmloadvgifoverflow_recovsuccorsmca,4-7.12-15,,,,,,
IntelXeonE3-1276v3,x86_64,32-bit.64-bit,LittleEndian,8,0-7,2,4,1,1,GenuineIntel,6,60,3,,3996.281,,,7199.78,VT-x,32,32,256,8192,0-7,,,,,,,,,,,,,,,,,
2xIntelXeonE5540,x86_64,32-bit.64-bit,LittleEndian,16,0-15,2,4,2,2,GenuineIntel,6,26,5,,1600,2534,1600,5053.8,VT-x,32,32,256,8192,0-3.8-11,,,,,,,,,,,4-7.12-15,,,,,,
ARMv7rev24-Core,armv7l,,LittleEndian,4,0-3,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARMv8Cortex-A576-Core,aarch64,,LittleEndian,6,0-5,1,3,2,,ARM,,3,,,,2035.2,345.6,62.5,,32,48,2048,,,,,,,,,,,,fpasimdevtstrmaespmullsha1sha2crc32,,,,,,,
AMDA8-7650KRadeonR710ComputeCores4C,x86_64,32-bit.64-bit,LittleEndian,4,0-3,2,2,1,1,AuthenticAMD,21,48,1,,2677.598,3300,1900,6633.12,AMD-V,16,96,2048,,0-3,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushmmxfxsrssesse2htsyscallnxmmxextfxsr_optpdpe1gbrdtscplmconstant_tscrep_goodnoplnonstop_tsccpuidextd_apicidaperfmperfpnipclmulqdqmonitorssse3fmacx16sse4_1sse4_2popcntaesxsaveavxf16clahf_lmcmp_legacysvmextapiccr8_legacyabmsse4amisalignsse3dnowprefetchosvwibsxopskinitwdtlwpfma4tcenodeid_msrtbmtopoextperfctr_coreperfctr_nbbpextptsccpbhw_pstatevmmcallfsgsbasebmi1xsaveoptaratnptlbrvsvm_locknrip_savetsc_scalevmcb_cleanflushbyasiddecodeassistspausefilterpfthresholdoverflow_recov,,,,,,,
AMDEPYC72F38-Core,x86_64,32-bit.64-bit,LittleEndian,16,0-15,2,8,1,1,AuthenticAMD,25,1,1,enabled,3700,4137.207,1500,7400.22,AMD-V,256,256,4000,256000,0-15,Notaffected,Notaffected,Notaffected,Notaffected,Mitigation,SpeculativeStoreBypassdisabledviaprctlandseccomp,Mitigation,usercopy/swapgsbarriersand__userpointersanitization,Mitigation;FullAMDretpoline.IBPBconditional.IBRS_FW.STIBPalways-on.RSBfilling,Notaffected,Notaffected,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushmmxfxsrssesse2htsyscallnxmmxextfxsr_optpdpe1gbrdtscplmconstant_tscrep_goodnoplnonstop_tsccpuidextd_apicidaperfmperfpnipclmulqdqmonitorssse3fmacx16pcidsse4_1sse4_2movbepopcntaesxsaveavxf16crdrandlahf_lmcmp_legacysvmextapiccr8_legacyabmsse4amisalignsse3dnowprefetchosvwibsskinitwdttcetopoextperfctr_coreperfctr_nbbpextperfctr_llcmwaitxcpbcat_l3cdp_l3invpcid_singlehw_pstatessbdmbaibrsibpbstibpvmmcallfsgsbasebmi1avx2smepbmi2ermsinvpcidcqmrdt_ardseedadxsmapclflushoptclwbsha_nixsaveoptxsavecxgetbv1xsavescqm_llccqm_occup_llccqm_mbm_totalcqm_mbm_localclzeroirperfxsaveerptrrdpruwbnoinvdamd_ppinaratnptlbrvsvm_locknrip_savetsc_scalevmcb_cleanflushbyasiddecodeassistspausefilterpfthresholdv_vmsave_vmloadvgifumippkuospkevaesvpclmulqdqrdpidoverflow_recovsuccorsmcafsrm,,48-48,,,
AMDFireProV7900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IntelCorei7-7700,x86_64,32-bit.64-bit,LittleEndian,8,0-7,2,4,1,1,GenuineIntel,6,158,9,,4005.456,4200,800,7200,VT-x,32,32,256,8192,0-7,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushdtsacpimmxfxsrssesse2sshttmpbesyscallnxpdpe1gbrdtscplmconstant_tscartarch_perfmonpebsbtsrep_goodnoplxtopologynonstop_tsccpuidaperfmperftsc_known_freqpnipclmulqdqdtes64monitords_cplvmxsmxesttm2ssse3sdbgfmacx16xtprpdcmpcidsse4_1sse4_2x2apicmovbepopcnttsc_deadline_timeraesxsaveavxf16crdrandlahf_lmabm3dnowprefetchcpuid_faultepbinvpcid_singleptitpr_shadowvnmiflexpriorityeptvpidfsgsbasetsc_adjustbmi1hleavx2smepbmi2ermsinvpcidrtmmpxrdseedadxsmapclflushoptintel_ptxsaveoptxsavecxgetbv1xsavesdthermidaaratplnptshwphwp_notifyhwp_act_windowhwp_epp,,,,,,,
IntelXeonX5690,x86_64,32-bit.64-bit,LittleEndian,1,0,1,1,1,1,GenuineIntel,6,44,2,,3465.065,,,6930.13,,,,,,0,,,,,,,,,,,,,,,,,
IntelXeonE3-1246v3,x86_64,32-bit.64-bit,LittleEndian,8,0-7,2,4,1,1,GenuineIntel,6,60,3,,3917.812,,,6999.84,VT-x,32,32,256,8192,0-7,,,,,,,,,,,,,,,,,
IntelAtomN2800,,32-bit.64-bit,LittleEndian,4,0-3,,,1,,,,,,,1866.672,,,3733.46,,,,,,,,,,,,,,,,,,,,,,,
IntelCorei5-6600K,x86_64,32-bit.64-bit,LittleEndian,4,0-3,1,4,1,1,GenuineIntel,6,94,3,,899.993,4900,800,7010,VT-x,32,32,256,6144,0-3,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushdtsacpimmxfxsrssesse2sshttmpbesyscallnxpdpe1gbrdtscplmconstant_tscartarch_perfmonpebsbtsrep_goodnoplxtopologynonstop_tscaperfmperftsc_known_freqpnipclmulqdqdtes64monitords_cplvmxesttm2ssse3sdbgfmacx16xtprpdcmpcidsse4_1sse4_2x2apicmovbepopcnttsc_deadline_timeraesxsaveavxf16crdrandlahf_lmabm3dnowprefetchepbintel_pttpr_shadowvnmiflexpriorityeptvpidfsgsbasetsc_adjustbmi1hleavx2smepbmi2ermsinvpcidrtmmpxrdseedadxsmapclflushoptxsaveoptxsavecxgetbv1xsavesdthermidaaratplnptshwphwp_notifyhwp_act_windowhwp_epp,,,,,,,
IntelXeonE5-16200,x86_64,32-bit.64-bit,LittleEndian,8,0-7,2,4,1,1,GenuineIntel,6,45,7,,3601,,,7181.9,VT-x,32,32,256,10240,0-7,,,,,,,,,,,,,,,,,
2xIntelXeonE5-2650v4,x86_64,32-bit.64-bit,LittleEndian,48,0-47,2,12,2,2,GenuineIntel,6,79,1,,2500.007,2900,1200,4391.05,VT-x,32,32,256,30720,0.2.4.6.8.10.12.14.16.18.20.22.24.26.28.30.32.34.36.38.40.42.44.46,,,,,,,,,,,1.3.5.7.9.11.13.15.17.19.21.23.25.27.29.31.33.35.37.39.41.43.45.47,,,,,,
AMDOpteron2374HE,x86_64,64-bit,,4,,1,1,,,AuthenticAMD,16,4,2,,3332344.486,,,,,64,64,512,6144,,,,,,,,,,,,,,,,,,
AMDPhenomIIX4960T,x86_64,32-bit.64-bit,LittleEndian,4,0-3,1,4,1,1,AuthenticAMD,16,10,,,800,,,6026.96,AMD-V,64,64,512,6144,0-3,,,,,,,,,,,,,,,,,
AMDRyzen95950X16-Core,x86_64,32-bit.64-bit,LittleEndian,32,0-31,2,16,1,1,AuthenticAMD,25,33,0,enabled,2200,3400,2200,6800.03,AMD-V,512,512,8000,64000,0-31,Notaffected,Notaffected,Notaffected,Notaffected,Mitigation,SpeculativeStoreBypassdisabledviaprctlandseccomp,Mitigation,usercopy/swapgsbarriersand__userpointersanitization,Mitigation;FullAMDretpoline.IBPBconditional.IBRS_FW.STIBPalways-on.RSBfilling,Notaffected,Notaffected,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushmmxfxsrssesse2htsyscallnxmmxextfxsr_optpdpe1gbrdtscplmconstant_tscrep_goodnoplnonstop_tsccpuidextd_apicidaperfmperfpnipclmulqdqmonitorssse3fmacx16sse4_1sse4_2movbepopcntaesxsaveavxf16crdrandlahf_lmcmp_legacysvmextapiccr8_legacyabmsse4amisalignsse3dnowprefetchosvwibsskinitwdttcetopoextperfctr_coreperfctr_nbbpextperfctr_llcmwaitxcpbcat_l3cdp_l3hw_pstatessbdmbaibrsibpbstibpvmmcallfsgsbasebmi1avx2smepbmi2ermsinvpcidcqmrdt_ardseedadxsmapclflushoptclwbsha_nixsaveoptxsavecxgetbv1xsavescqm_llccqm_occup_llccqm_mbm_totalcqm_mbm_localclzeroirperfxsaveerptrrdpruwbnoinvdaratnptlbrvsvm_locknrip_savetsc_scalevmcb_cleanflushbyasiddecodeassistspausefilterpfthresholdavicv_vmsave_vmloadvgifumippkuospkevaesvpclmulqdqrdpidoverflow_recovsuccorsmcafsrm,,48-48,,,
IntelXeonW-2155,x86_64,32-bit.64-bit,LittleEndian,20,0-19,2,10,1,1,GenuineIntel,6,85,4,,3312,,,6624,VT-x,32,32,1024,14080,0-19,,,,,,,,,,,,,,,,,
IntelCorei7-3960X,x86_64,32-bit.64-bit,LittleEndian,12,0-11,2,6,,1,GenuineIntel,6,45,6,,1200,,,6600.05,VT-x,32,32,256,15360,0-11,,,,,,,,,,,,,,,,,
ARMv7rev54-Core,armv7l,,LittleEndian,4,0-3,1,4,1,,,,,,,,900,600,,,,,,,,,,,,,,,,,,,,,,,,
ARMv7rev02-Core,armv7l,,LittleEndian,2,0.1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IntelPentiumG4400,x86_64,32-bit.64-bit,LittleEndian,2,0.1,1,2,1,1,GenuineIntel,6,94,,,799.992,3300,800,6623.87,VT-x,32,32,256,3072,0.1,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushdtsacpimmxfxsrssesse2sshttmpbesyscallnxpdpe1gbrdtscplmconstant_tscartarch_perfmonpebsbtsrep_goodnoplxtopologynonstop_tscaperfmperfeagerfpupnipclmulqdqdtes64monitords_cplvmxesttm2ssse3sdbgcx16xtprpdcmpcidsse4_1sse4_2x2apicmovbepopcnttsc_deadline_timeraesxsaverdrandlahf_lmabm3dnowprefetchepbintel_pttpr_shadowvnmiflexpriorityeptvpidfsgsbasetsc_adjustermsinvpcidrdseedsmapclflushoptxsaveoptxsavecxgetbv1dthermaratplnptshwphwp_notifyhwp_act_windowhwp_epp,,,,,,,
AMDPhenomIIX61045T,x86_64,32-bit.64-bit,LittleEndian,6,0-5,1,6,1,1,AuthenticAMD,16,10,0,,800,,,5400.68,AMD-V,64,64,512,6144,0-5,,,,,,,,,,,,,,,,,
IntelPentiumDualE2220,x86_64,32-bit.64-bit,LittleEndian,2,0.1,1,2,1,1,GenuineIntel,6,15,13,,1200,2400,1200,4788.01,,32,32,1024,,0.1,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushdtsacpimmxfxsrssesse2sshttmpbesyscallnxlmconstant_tscarch_perfmonpebsbtsrep_goodnoplaperfmperfpnidtes64monitords_cplesttm2ssse3cx16xtprpdcmlahf_lmdtherm,,,,,,,
IntelCorei5-2430M,x86_64,32-bit.64-bit,,4,,2,2,,1,GenuineIntel,6,42,7,,2392.072,,,,VT-x,32,32,256,3072,,,,,,,,,,,,,,,,,,
IntelXeonE3-1231v3,x86_64,32-bit.64-bit,LittleEndian,8,0-7,2,4,1,1,GenuineIntel,6,60,3,,1064,,,6784.02,VT-x,32,32,256,8192,0-7,,,,,,,,,,,,,,,,,
IntelCorei7-3610QM,x86_64,32-bit.64-bit,LittleEndian,8,0-7,2,4,1,1,GenuineIntel,6,58,9,,1200,,,4589.77,VT-x,32,32,256,6144,0-7,,,,,,,,,,,,,,,,,
IntelXeonX5677,x86_64,32-bit.64-bit,LittleEndian,8,0-7,2,4,1,1,GenuineIntel,6,44,2,,3458.015,,,6916.03,VT-x,32,32,256,12288,0-7,,,,,,,,,,,,,,,,,
IntelCorei7-2600,x86_64,32-bit.64-bit,LittleEndian,8,0-7,2,4,1,,GenuineIntel,6,42,7,,3401,,,6823.49,VT-x,32,32,256,8192,,,,,,,,,,,,,,,,,,
AMDAthlon5150APUwithRadeonR3,x86_64,32-bit.64-bit,LittleEndian,4,0-3,1,4,1,1,AuthenticAMD,22,0,1,,800,,,3200.29,AMD-V,32,32,2048,,0-3,,,,,,,,,,,,,,,,,
IntelXeonW-3175X,x86_64,32-bit.64-bit,LittleEndian,56,0-55,2,28,1,1,GenuineIntel,6,85,4,,1000.016,3101,1000,6200,VT-x,32,32,1024,39424,0-55,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushdtsacpimmxfxsrssesse2sshttmpbesyscallnxpdpe1gbrdtscplmconstant_tscartarch_perfmonpebsbtsrep_goodnoplxtopologynonstop_tsccpuidaperfmperfpnipclmulqdqdtes64monitords_cplvmxsmxesttm2ssse3sdbgfmacx16xtprpdcmpciddcasse4_1sse4_2x2apicmovbepopcnttsc_deadline_timeraesxsaveavxf16crdrandlahf_lmabm3dnowprefetchcpuid_faultepbcat_l3cdp_l3invpcid_singleptiintel_ppinssbdmbaibrsibpbstibptpr_shadowvnmiflexpriorityeptvpidfsgsbasetsc_adjustbmi1hleavx2smepbmi2ermsinvpcidrtmcqmmpxrdt_aavx512favx512dqrdseedadxsmapclflushoptclwbintel_ptavx512cdavx512bwavx512vlxsaveoptxsavecxgetbv1xsavescqm_llccqm_occup_llccqm_mbm_totalcqm_mbm_localdthermidaaratplnptspkuospkemd_clearflush_l1d,,,,,,,
ARMv6-compatiblerev7,armv6l,,LittleEndian,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMDEPYC774264-Core,x86_64,32-bit.64-bit,LittleEndian,128,0-127,2,64,1,1,AuthenticAMD,23,49,0,,3054.543,2250,1500,4491.85,AMD-V,32,32,512,16384,0-127,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushmmxfxsrssesse2htsyscallnxmmxextfxsr_optpdpe1gbrdtscplmconstant_tscrep_goodnoplnonstop_tsccpuidextd_apicidaperfmperfpnipclmulqdqmonitorssse3fmacx16sse4_1sse4_2movbepopcntaesxsaveavxf16crdrandlahf_lmcmp_legacysvmextapiccr8_legacyabmsse4amisalignsse3dnowprefetchosvwibsskinitwdttcetopoextperfctr_coreperfctr_nbbpextperfctr_llcmwaitxcpbcat_l3cdp_l3hw_pstatesmessbdmbasevibrsibpbstibpvmmcallfsgsbasebmi1avx2smepbmi2cqmrdt_ardseedadxsmapclflushoptclwbsha_nixsaveoptxsavecxgetbv1xsavescqm_llccqm_occup_llccqm_mbm_totalcqm_mbm_localclzeroirperfxsaveerptrwbnoinvdaratnptlbrvsvm_locknrip_savetsc_scalevmcb_cleanflushbyasiddecodeassistspausefilterpfthresholdavicv_vmsave_vmloadvgifumiprdpidoverflow_recovsuccorsmca,,,,,,,
AMDEPYC72518-Core,x86_64,32-bit.64-bit,LittleEndian,16,0-15,2,8,1,4,AuthenticAMD,23,1,2,,2095.803,2100,1200,4191.6,AMD-V,32,64,512,4096,0.1.8.9,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushmmxfxsrssesse2htsyscallnxmmxextfxsr_optpdpe1gbrdtscplmconstant_tscrep_goodnoplnonstop_tsccpuidextd_apicidamd_dcmaperfmperfpnipclmulqdqmonitorssse3fmacx16sse4_1sse4_2movbepopcntaesxsaveavxf16crdrandlahf_lmcmp_legacysvmextapiccr8_legacyabmsse4amisalignsse3dnowprefetchosvwskinitwdttcetopoextperfctr_coreperfctr_nbbpextperfctr_l2mwaitxcpbhw_pstatevmmcallfsgsbasebmi1avx2smepbmi2rdseedadxsmapclflushoptsha_nixsaveoptxsavecxgetbv1xsavesclzeroirperfaratnptlbrvsvm_locknrip_savetsc_scalevmcb_cleanflushbyasiddecodeassistspausefilterpfthresholdavicv_vmsave_vmloadoverflow_recovsuccorsmca,2.3.10.11,,,,,,
2xIntelXeonE5-26090,x86_64,32-bit.64-bit,LittleEndian,8,0-7,1,4,2,2,GenuineIntel,6,45,7,,1200,,,4799.91,VT-x,32,32,256,10240,0-3,,,,,,,,,,,4-7,,,,,,
AMDA6-3410MXAPU,x86_64,32-bit.64-bit,LittleEndian,4,0-3,1,4,1,1,AuthenticAMD,18,1,0,,1597.082,1600,800,3194.16,AMD-V,64,64,1024,,0-3,,,,,,,,,,,,,,,,,
IntelAtomN280,i686,32-bit,,2,,2,1,,,GenuineIntel,6,28,2,,1333,,,,,24,32,512,,,,,,,,,,,,,,,,,,,
AMDE-450APU,x86_64,32-bit.64-bit,LittleEndian,2,0.1,1,2,1,1,AuthenticAMD,20,2,0,,825,,,3293.1,AMD-V,32,32,512,,0.1,,,,,,,,,,,,,,,,,
IntelCorei5-6500,x86_64,32-bit.64-bit,LittleEndian,4,0-3,1,4,1,1,GenuineIntel,6,94,3,,3201,3201,800,6384,VT-x,32,32,256,6144,0-3,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushdtsacpimmxfxsrssesse2sshttmpbesyscallnxpdpe1gbrdtscplmconstant_tscartarch_perfmonpebsbtsrep_goodnoplxtopologynonstop_tscaperfmperfeagerfpupnipclmulqdqdtes64monitords_cplvmxsmxesttm2ssse3sdbgfmacx16xtprpdcmpcidsse4_1sse4_2x2apicmovbepopcnttsc_deadline_timeraesxsaveavxf16crdrandlahf_lmabm3dnowprefetchintel_pttpr_shadowvnmiflexpriorityeptvpidfsgsbasetsc_adjustbmi1hleavx2smepbmi2ermsinvpcidrtmmpxrdseedadxsmapclflushoptxsaveoptxsavecxgetbv1xsavesdthermidaaratplnptshwphwp_notifyhwp_act_windowhwp_epp,,,,,,,
IntelCorei5-7600K,x86_64,32-bit.64-bit,LittleEndian,4,0-3,1,4,1,1,GenuineIntel,6,158,9,,3801,3801,800,7584,VT-x,32,32,256,6144,0-3,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushdtsacpimmxfxsrssesse2sshttmpbesyscallnxpdpe1gbrdtscplmconstant_tscartarch_perfmonpebsbtsrep_goodnoplxtopologynonstop_tscaperfmperfeagerfpupnipclmulqdqdtes64monitords_cplvmxesttm2ssse3sdbgfmacx16xtprpdcmpcidsse4_1sse4_2x2apicmovbepopcnttsc_deadline_timeraesxsaveavxf16crdrandlahf_lmabm3dnowprefetchintel_pttpr_shadowvnmiflexpriorityeptvpidfsgsbasetsc_adjustbmi1hleavx2smepbmi2ermsinvpcidrtmmpxrdseedadxsmapclflushoptxsaveoptxsavecxgetbv1xsavesdthermidaaratplnptshwphwp_notifyhwp_act_windowhwp_epp,,,,,,,
IntelXeonE31245,x86_64,32-bit.64-bit,LittleEndian,8,0-7,2,4,1,1,GenuineIntel,6,42,7,,1600,,,6585.39,VT-x,32,32,256,8192,0-7,,,,,,,,,,,,,,,,,
IntelAtomC3950,x86_64,32-bit.64-bit,LittleEndian,16,0-15,1,16,1,1,GenuineIntel,6,95,1,,800,1701,800,3400,VT-x,24,32,2048,,0-15,,,,,,,,,,fpuvmedepsetscmsrpaemcecx8apicsepmtrrpgemcacmovpatpse36clflushdtsacpimmxfxsrssesse2sshttmpbesyscallnxpdpe1gbrdtscplmconstant_tscartarch_perfmonpebsbtsrep_goodnoplxtopologynonstop_tsccpuidaperfmperftsc_known_freqpnipclmulqdqdtes64monitords_cplvmxesttm2ssse3sdbgcx16xtprpdcmsse4_1sse4_2x2apicmovbepopcnttsc_deadline_timeraesxsaverdrandlahf_lm3dnowprefetchcpuid_faultepbcat_l2ptiintel_pttpr_shadowvnmiflexpriorityeptvpidfsgsbasetsc_adjustsmepermsmpxrdt_ardseedsmapclflushoptsha_nixsaveoptxsavecxgetbv1xsavesdthermidaaratplnpts,,,,,,,
IntelXeonE5-26500,x86_64,32-bit.64-bit,LittleEndian,16,0-15,2,8,1,1,GenuineIntel,6,45,7,,1200,,,3999.96,VT-x,32,32,256,20480,0-15,,,,,,,,,,,,,,,,,
AMDRyzen53550H,,32-bit.64-bit,,8,0-7,,,,1,,,,,disabled,,2100,1400,4191.94,,128,256,2000,4000,0-7,Notaffected,Notaffected,Notaffected,Notaffected,Mitigation,SpeculativeStoreBypassdisabledviaprctlandseccomp,Mitigation,usercopy/swapgsbarriersand__userpointersanitization,Mitigation;FullAMDretpoline.IBPBconditional.STIBPdisabled.RSBfilling,,Notaffected,,,43-48,,,
