,Test Mean Absolute Error (Lower is better),Architecture,Algorithm
14819,[0.04756919],Avg,DT
14820,[0.05456056],Avg,DT
14821,[0.05866372],Avg,DT
14822,[0.07289396],Avg,DT
14823,[0.0649204],Avg,DT
14824,[0.06877794],Avg,DT
14825,[0.08619943],Avg,DT
14826,[0.06323168],Avg,DT
14827,[0.06553333],Avg,DT
14828,[0.06123351],Avg,DT
14829,[0.05582425],Avg,DT
14830,[0.05805484],Avg,DT
14831,[0.0605544],Avg,DT
14832,[0.07397183],Avg,DT
14833,[0.0642998],Avg,DT
14834,[0.07320248],Avg,DT
14835,[0.06299536],Avg,DT
14836,[0.06025124],Avg,DT
14837,[0.07798407],Avg,DT
14838,[0.06777511],Avg,DT
14839,[0.06254482],Avg,DT
14840,[0.03854861],Avg,DT
14841,[0.06731839],Avg,DT
14842,[0.07323881],Avg,DT
14843,[0.04800139],Avg,DT
14844,[0.06642569],Avg,DT
14845,[0.07811047],Avg,DT
14846,[0.0546591],Avg,DT
14847,[0.05677675],Avg,DT
14848,[0.06438603],Avg,DT
14849,[0.06236165],Avg,DT
14850,[0.06369239],Avg,DT
14851,[0.0694236],Avg,DT
14852,[0.04976989],Avg,DT
14853,[0.06692753],Avg,DT
14854,[0.04520464],Avg,DT
14855,[0.07515],Avg,DT
14856,[0.06020511],Avg,DT
14857,[0.04567462],Avg,DT
14858,[0.05896772],Avg,DT
14859,[0.06525668],Avg,DT
14860,[0.05903204],Avg,DT
14861,[0.05587329],Avg,DT
14862,[0.07578126],Avg,DT
14863,[0.07143829],Avg,DT
14864,[0.07533877],Avg,DT
14865,[0.06009966],Avg,DT
14866,[0.0640076],Avg,DT
14867,[0.05501751],Avg,DT
14868,[0.07374602],Avg,DT
14869,[0.07195061],Avg,DT
14870,[0.0806548],Avg,DT
14871,[0.06698248],Avg,DT
14872,[0.07153472],Avg,DT
14873,[0.05573514],Avg,DT
14874,[0.08464086],Avg,DT
14875,[0.07047267],Avg,DT
14876,[0.06561045],Avg,DT
14877,[0.07801791],Avg,DT
14878,[0.0680463],Avg,DT
14879,[0.05140894],Avg,DT
14880,[0.08936214],Avg,DT
14881,[0.08575199],Avg,DT
14882,[0.09687788],Avg,DT
14883,[0.10087624],Avg,DT
14884,[0.12113381],Avg,DT
14885,[0.10910997],Avg,DT
14886,[0.10899337],Avg,DT
14887,[0.08587779],Avg,DT
14888,[0.08071839],Avg,DT
14889,[0.13684238],Avg,DT
14890,[0.1016526],Avg,DT
14891,[0.0724662],Avg,DT
14892,[0.09055726],Avg,DT
14893,[0.14684943],Avg,DT
14894,[0.10115472],Avg,DT
14895,[0.11062698],Avg,DT
14896,[0.09187605],Avg,DT
14897,[0.08634906],Avg,DT
14898,[0.11342545],Avg,DT
14899,[0.10857453],Avg,DT
14900,[0.10887604],Avg,DT
14901,[0.12071288],Avg,DT
14902,[0.05294022],Avg,DT
14903,[0.07082116],Avg,DT
14904,[0.06277105],Avg,DT
14905,[0.07502738],Avg,DT
14906,[0.07109019],Avg,DT
14907,[0.06361143],Avg,DT
14908,[0.08376491],Avg,DT
14909,[0.06560477],Avg,DT
14910,[0.06677089],Avg,DT
14911,[0.07508352],Avg,DT
14912,[0.07139627],Avg,DT
14913,[0.07181695],Avg,DT
14914,[0.07394294],Avg,DT
14915,[0.07124943],Avg,DT
14916,[0.06974373],Avg,DT
14917,[0.06340291],Avg,DT
14918,[0.0713436],Avg,DT
14919,[0.08098203],Avg,DT
14920,[0.07277694],Avg,DT
14921,[0.06768143],Avg,DT
14922,[0.0676874],Avg,DT
14923,[0.08601791],Avg,DT
14924,[0.09672256],Avg,DT
14925,[0.09141291],Avg,DT
14926,[0.08894768],Avg,DT
14927,[0.07706329],Avg,DT
14928,[0.07268736],Avg,DT
14929,[0.07404],Avg,DT
14930,[0.0834486],Avg,DT
14931,[0.10101421],Avg,DT
14932,[0.07075486],Avg,DT
14933,[0.07738194],Avg,DT
14934,[0.08233498],Avg,DT
14935,[0.07603139],Avg,DT
14936,[0.09542501],Avg,DT
14937,[0.08802048],Avg,DT
14938,[0.09161605],Avg,DT
14939,[0.10534747],Avg,DT
14940,[0.10487184],Avg,DT
14941,[0.08421269],Avg,DT
14942,[0.12776936],Avg,DT
14943,[0.08251618],Avg,DT
14944,[0.1030957],Avg,DT
14945,[0.07804195],Avg,DT
14946,[0.11491551],Avg,DT
14947,[0.10601149],Avg,DT
14948,[0.08995447],Avg,DT
14949,[0.07675861],Avg,DT
14950,[0.08861525],Avg,DT
14951,[0.10283729],Avg,DT
14952,[0.09110882],Avg,DT
14953,[0.09505769],Avg,DT
14954,[0.10723641],Avg,DT
14955,[0.09367948],Avg,DT
14956,[0.10168301],Avg,DT
14957,[0.10929381],Avg,DT
14958,[0.09703339],Avg,DT
14959,[0.10545476],Avg,DT
14960,[0.08896258],Avg,DT
14961,[0.11844584],Avg,DT
14962,[0.07890409],Avg,DT
14963,[0.09923435],Avg,DT
14964,[0.08202804],Avg,DT
14965,[0.07238815],Avg,DT
14966,[0.07726156],Avg,DT
14967,[0.06141248],Avg,DT
14968,[0.08339686],Avg,DT
14969,[0.08140241],Avg,DT
14970,[0.06865029],Avg,DT
14971,[0.07887477],Avg,DT
14972,[0.07730496],Avg,DT
14973,[0.07939907],Avg,DT
14974,[0.0894681],Avg,DT
14975,[0.08463284],Avg,DT
14976,[0.07674148],Avg,DT
14977,[0.07480901],Avg,DT
14978,[0.0842389],Avg,DT
14979,[0.06547258],Avg,DT
14980,[0.08665523],Avg,DT
14981,[0.08071135],Avg,DT
14982,[0.11916395],Avg,DT
14983,[0.1026481],Avg,DT
14984,[0.12957891],Avg,DT
14985,[0.09906678],Avg,DT
14986,[0.06685373],Avg,DT
14987,[0.09810106],Avg,DT
14988,[0.07919726],Avg,DT
14989,[0.09655042],Avg,DT
14990,[0.09822448],Avg,DT
14991,[0.11820263],Avg,DT
14992,[0.1341198],Avg,DT
14993,[0.11490381],Avg,DT
14994,[0.11299255],Avg,DT
14995,[0.10602909],Avg,DT
14996,[0.10335105],Avg,DT
14997,[0.10716231],Avg,DT
14998,[0.13752798],Avg,DT
14999,[0.12056989],Avg,DT
15000,[0.10130665],Avg,DT
15001,[0.09230656],Avg,DT
15002,[0.07357792],Avg,DT
15003,[0.09173667],Avg,DT
15004,[0.10859879],Avg,DT
15005,[0.08528729],Avg,DT
15006,[0.10459958],Avg,DT
15007,[0.07252508],Avg,DT
15008,[0.09697933],Avg,DT
15009,[0.08650104],Avg,DT
15010,[0.07958771],Avg,DT
15011,[0.08420339],Avg,DT
15012,[0.0882097],Avg,DT
15013,[0.08529448],Avg,DT
15014,[0.09236322],Avg,DT
15015,[0.0940467],Avg,DT
15016,[0.09127866],Avg,DT
15017,[0.07931723],Avg,DT
15018,[0.08794599],Avg,DT
15019,[0.1073789],Avg,DT
15020,[0.09025618],Avg,DT
15021,[0.0699086],Avg,DT
15022,[0.05963846],Avg,DT
15023,[0.06474924],Avg,DT
15024,[0.06188323],Avg,DT
15025,[0.07220541],Avg,DT
15026,[0.0561638],Avg,DT
15027,[0.08312094],Avg,DT
15028,[0.0627712],Avg,DT
15029,[0.06457099],Avg,DT
15030,[0.08706837],Avg,DT
15031,[0.06626288],Avg,DT
15032,[0.06843357],Avg,DT
15033,[0.06757549],Avg,DT
15034,[0.06639162],Avg,DT
15035,[0.07595984],Avg,DT
15036,[0.07486344],Avg,DT
15037,[0.06634551],Avg,DT
15038,[0.07311864],Avg,DT
15039,[0.07054953],Avg,DT
15040,[0.05948816],Avg,DT
15041,[0.05975715],Avg,DT
15042,[0.08242481],Avg,DT
15043,[0.0613249],Avg,DT
15044,[0.05879591],Avg,DT
15045,[0.07451572],Avg,DT
15046,[0.07114545],Avg,DT
15047,[0.05891029],Avg,DT
15048,[0.06231492],Avg,DT
15049,[0.05913981],Avg,DT
15050,[0.06961496],Avg,DT
15051,[0.07146452],Avg,DT
15052,[0.06320089],Avg,DT
15053,[0.06523133],Avg,DT
15054,[0.05925963],Avg,DT
15055,[0.08880765],Avg,DT
15056,[0.07228604],Avg,DT
15057,[0.06050426],Avg,DT
15058,[0.06980299],Avg,DT
15059,[0.06703339],Avg,DT
15060,[0.06700388],Avg,DT
15061,[0.06540198],Avg,DT
15062,[0.0688191],Avg,DT
15063,[0.07977887],Avg,DT
15064,[0.08243885],Avg,DT
15065,[0.05393122],Avg,DT
15066,[0.06531073],Avg,DT
15067,[0.05607243],Avg,DT
15068,[0.07743834],Avg,DT
15069,[0.07954471],Avg,DT
15070,[0.05614501],Avg,DT
15071,[0.06745034],Avg,DT
15072,[0.05998889],Avg,DT
15073,[0.05433067],Avg,DT
15074,[0.06906768],Avg,DT
15075,[0.06233603],Avg,DT
15076,[0.05871258],Avg,DT
15077,[0.07847935],Avg,DT
15078,[0.07342267],Avg,DT
15079,[0.05852309],Avg,DT
15080,[0.07693905],Avg,DT
15081,[0.05879247],Avg,DT
15082,[0.09978481],Avg,DT
15083,[0.09583367],Avg,DT
15084,[0.10364446],Avg,DT
15085,[0.09679783],Avg,DT
15086,[0.07945977],Avg,DT
15087,[0.08906048],Avg,DT
15088,[0.07843187],Avg,DT
15089,[0.09265525],Avg,DT
15090,[0.08865617],Avg,DT
15091,[0.09246728],Avg,DT
15092,[0.10909952],Avg,DT
15093,[0.09195066],Avg,DT
15094,[0.08529862],Avg,DT
15095,[0.10832999],Avg,DT
15096,[0.11463888],Avg,DT
15097,[0.09101404],Avg,DT
15098,[0.0864261],Avg,DT
15099,[0.09270749],Avg,DT
15100,[0.11073484],Avg,DT
15101,[0.11342461],Avg,DT
15102,[0.06563089],Avg,DT
15103,[0.07576507],Avg,DT
15104,[0.08336662],Avg,DT
15105,[0.07395564],Avg,DT
15106,[0.06102156],Avg,DT
15107,[0.07137449],Avg,DT
15108,[0.06765927],Avg,DT
15109,[0.07231667],Avg,DT
15110,[0.08014093],Avg,DT
15111,[0.06354562],Avg,DT
15112,[0.08672636],Avg,DT
15113,[0.07084446],Avg,DT
15114,[0.0821406],Avg,DT
15115,[0.07054265],Avg,DT
15116,[0.08432074],Avg,DT
15117,[0.06345936],Avg,DT
15118,[0.07436211],Avg,DT
15119,[0.06366001],Avg,DT
15120,[0.0934873],Avg,DT
15121,[0.08193005],Avg,DT
15122,[0.05216723],Avg,DT
15123,[0.06983567],Avg,DT
15124,[0.06388166],Avg,DT
15125,[0.05913366],Avg,DT
15126,[0.05816322],Avg,DT
15127,[0.06443784],Avg,DT
15128,[0.04931233],Avg,DT
15129,[0.05721304],Avg,DT
15130,[0.05032787],Avg,DT
15131,[0.05612632],Avg,DT
15132,[0.05289106],Avg,DT
15133,[0.04743252],Avg,DT
15134,[0.0608904],Avg,DT
15135,[0.05464063],Avg,DT
15136,[0.06254359],Avg,DT
15137,[0.0632476],Avg,DT
15138,[0.0482158],Avg,DT
15139,[0.05252678],Avg,DT
15140,[0.04972846],Avg,DT
15141,[0.05201429],Avg,DT
15142,[0.05755316],Avg,DT
15143,[0.07105008],Avg,DT
15144,[0.06659881],Avg,DT
15145,[0.05034756],Avg,DT
15146,[0.05983304],Avg,DT
15147,[0.06569776],Avg,DT
15148,[0.06644271],Avg,DT
15149,[0.05168697],Avg,DT
15150,[0.05688316],Avg,DT
15151,[0.05520023],Avg,DT
15152,[0.06423697],Avg,DT
15153,[0.07010648],Avg,DT
15154,[0.04948566],Avg,DT
15155,[0.05927706],Avg,DT
15156,[0.05707973],Avg,DT
15157,[0.05352335],Avg,DT
15158,[0.06495075],Avg,DT
15159,[0.05666354],Avg,DT
15160,[0.06301924],Avg,DT
15161,[0.06592614],Avg,DT
15162,[0.05248469],Avg,DT
15163,[0.06982835],Avg,DT
15164,[0.06365251],Avg,DT
15165,[0.07234501],Avg,DT
15166,[0.09398902],Avg,DT
15167,[0.07522888],Avg,DT
15168,[0.0811975],Avg,DT
15169,[0.07730792],Avg,DT
15170,[0.07288758],Avg,DT
15171,[0.06754602],Avg,DT
15172,[0.07204292],Avg,DT
15173,[0.07606901],Avg,DT
15174,[0.06854719],Avg,DT
15175,[0.07397648],Avg,DT
15176,[0.07003647],Avg,DT
15177,[0.07019818],Avg,DT
15178,[0.06711324],Avg,DT
15179,[0.0658663],Avg,DT
15180,[0.07000752],Avg,DT
15181,[0.06319535],Avg,DT
15182,[0.0915605],Avg,DT
15183,[0.08136325],Avg,DT
15184,[0.08957023],Avg,DT
15185,[0.10372569],Avg,DT
15186,[0.0962888],Avg,DT
15187,[0.06992083],Avg,DT
15188,[0.10330099],Avg,DT
15189,[0.08844459],Avg,DT
15190,[0.07648107],Avg,DT
15191,[0.08286534],Avg,DT
15192,[0.0809653],Avg,DT
15193,[0.08806245],Avg,DT
15194,[0.07921308],Avg,DT
15195,[0.08181249],Avg,DT
15196,[0.08885003],Avg,DT
15197,[0.08067096],Avg,DT
15198,[0.08278297],Avg,DT
15199,[0.0977756],Avg,DT
15200,[0.08521187],Avg,DT
15201,[0.07996635],Avg,DT
15202,[0.21864497],Avg,DT
15203,[0.22270861],Avg,DT
15204,[0.19197464],Avg,DT
15205,[0.22533752],Avg,DT
15206,[0.22859943],Avg,DT
15207,[0.19560831],Avg,DT
15208,[0.19649097],Avg,DT
15209,[0.2112745],Avg,DT
15210,[0.20605812],Avg,DT
15211,[0.19708851],Avg,DT
15212,[0.20238926],Avg,DT
15213,[0.18168477],Avg,DT
15214,[0.19260983],Avg,DT
15215,[0.18461504],Avg,DT
15216,[0.20076851],Avg,DT
15217,[0.20239728],Avg,DT
15218,[0.1836912],Avg,DT
15219,[0.22035953],Avg,DT
15220,[0.20509905],Avg,DT
15221,[0.17618018],Avg,DT
15222,[0.2370221],Avg,DT
15223,[0.22081223],Avg,DT
15224,[0.23898942],Avg,DT
15225,[0.24832219],Avg,DT
15226,[0.29036543],Avg,DT
15227,[0.27094557],Avg,DT
15228,[0.23495161],Avg,DT
15229,[0.34223116],Avg,DT
15230,[0.2907517],Avg,DT
15231,[0.27618271],Avg,DT
15232,[0.27414746],Avg,DT
15233,[0.28645966],Avg,DT
15234,[0.2615582],Avg,DT
15235,[0.27814283],Avg,DT
15236,[0.27099295],Avg,DT
15237,[0.30413942],Avg,DT
15238,[0.27525308],Avg,DT
15239,[0.25748774],Avg,DT
15240,[0.2862103],Avg,DT
15241,[0.27528053],Avg,DT
15242,[0.23750783],Avg,DT
15243,[0.26809911],Avg,DT
15244,[0.24526061],Avg,DT
15245,[0.26073232],Avg,DT
15246,[0.29294759],Avg,DT
15247,[0.24455219],Avg,DT
15248,[0.23305952],Avg,DT
15249,[0.24613978],Avg,DT
15250,[0.24831305],Avg,DT
15251,[0.22679983],Avg,DT
15252,[0.24424074],Avg,DT
15253,[0.27544972],Avg,DT
15254,[0.24439712],Avg,DT
15255,[0.30853689],Avg,DT
15256,[0.26545373],Avg,DT
15257,[0.26622336],Avg,DT
15258,[0.26112266],Avg,DT
15259,[0.21338212],Avg,DT
15260,[0.27696106],Avg,DT
15261,[0.25957886],Avg,DT
15262,[0.27339523],Avg,DT
15263,[0.20795148],Avg,DT
15264,[0.24594055],Avg,DT
15265,[0.2474844],Avg,DT
15266,[0.24951234],Avg,DT
15267,[0.24507718],Avg,DT
15268,[0.24666243],Avg,DT
15269,[0.26952222],Avg,DT
15270,[0.28019265],Avg,DT
15271,[0.3039805],Avg,DT
15272,[0.25802512],Avg,DT
15273,[0.26514737],Avg,DT
15274,[0.24933681],Avg,DT
15275,[0.29932864],Avg,DT
15276,[0.23819208],Avg,DT
15277,[0.23478078],Avg,DT
15278,[0.27678697],Avg,DT
15279,[0.26788906],Avg,DT
15280,[0.26975522],Avg,DT
15281,[0.26243434],Avg,DT
15282,[0.2503265],Avg,DT
15283,[0.2475192],Avg,DT
15284,[0.24572615],Avg,DT
15285,[0.23045807],Avg,DT
15286,[0.24883546],Avg,DT
15287,[0.25486825],Avg,DT
15288,[0.24684979],Avg,DT
15289,[0.24238261],Avg,DT
15290,[0.24497534],Avg,DT
15291,[0.23960013],Avg,DT
15292,[0.24498755],Avg,DT
15293,[0.2371551],Avg,DT
15294,[0.25653042],Avg,DT
15295,[0.23150268],Avg,DT
15296,[0.22489485],Avg,DT
15297,[0.24831402],Avg,DT
15298,[0.23400797],Avg,DT
15299,[0.22496621],Avg,DT
15300,[0.2370589],Avg,DT
15301,[0.24488369],Avg,DT
15302,[0.04046741],Avg,DT
15303,[0.04066185],Avg,DT
15304,[0.04312458],Avg,DT
15305,[0.0453534],Avg,DT
15306,[0.03899456],Avg,DT
15307,[0.04555198],Avg,DT
15308,[0.03989022],Avg,DT
15309,[0.04513442],Avg,DT
15310,[0.03968266],Avg,DT
15311,[0.04557971],Avg,DT
15312,[0.04321656],Avg,DT
15313,[0.04478873],Avg,DT
15314,[0.0434734],Avg,DT
15315,[0.04067398],Avg,DT
15316,[0.04402069],Avg,DT
15317,[0.04159867],Avg,DT
15318,[0.04230524],Avg,DT
15319,[0.04263935],Avg,DT
15320,[0.04499154],Avg,DT
15321,[0.0437148],Avg,DT
15322,[0.04792682],Avg,DT
15323,[0.0514695],Avg,DT
15324,[0.0498367],Avg,DT
15325,[0.05427727],Avg,DT
15326,[0.05155706],Avg,DT
15327,[0.05271692],Avg,DT
15328,[0.04953239],Avg,DT
15329,[0.05131244],Avg,DT
15330,[0.04997009],Avg,DT
15331,[0.04870069],Avg,DT
15332,[0.04526808],Avg,DT
15333,[0.04392812],Avg,DT
15334,[0.05163749],Avg,DT
15335,[0.05009829],Avg,DT
15336,[0.04904599],Avg,DT
15337,[0.0438755],Avg,DT
15338,[0.04644658],Avg,DT
15339,[0.04510814],Avg,DT
15340,[0.04771244],Avg,DT
15341,[0.04772442],Avg,DT
15342,[0.09433096],Avg,DT
15343,[0.08767001],Avg,DT
15344,[0.09116116],Avg,DT
15345,[0.08537411],Avg,DT
15346,[0.08183704],Avg,DT
15347,[0.08698091],Avg,DT
15348,[0.09399412],Avg,DT
15349,[0.08901801],Avg,DT
15350,[0.09481193],Avg,DT
15351,[0.08474544],Avg,DT
15352,[0.09753614],Avg,DT
15353,[0.0881575],Avg,DT
15354,[0.08903023],Avg,DT
15355,[0.08723409],Avg,DT
15356,[0.08913408],Avg,DT
15357,[0.09258894],Avg,DT
15358,[0.09100512],Avg,DT
15359,[0.09071183],Avg,DT
15360,[0.09151244],Avg,DT
15361,[0.10107729],Avg,DT
15362,[0.08796187],Avg,DT
15363,[0.08646365],Avg,DT
15364,[0.08403116],Avg,DT
15365,[0.0923686],Avg,DT
15366,[0.09060323],Avg,DT
15367,[0.08463677],Avg,DT
15368,[0.08807087],Avg,DT
15369,[0.08369393],Avg,DT
15370,[0.09154627],Avg,DT
15371,[0.09060506],Avg,DT
15372,[0.09564426],Avg,DT
15373,[0.08736375],Avg,DT
15374,[0.09009426],Avg,DT
15375,[0.09113865],Avg,DT
15376,[0.09094861],Avg,DT
15377,[0.07574771],Avg,DT
15378,[0.08265822],Avg,DT
15379,[0.09234712],Avg,DT
15380,[0.09037702],Avg,DT
15381,[0.08458159],Avg,DT
15382,[0.08279083],Avg,DT
15383,[0.0789585],Avg,DT
15384,[0.08274618],Avg,DT
15385,[0.08303292],Avg,DT
15386,[0.08808695],Avg,DT
15387,[0.08106676],Avg,DT
15388,[0.0747438],Avg,DT
15389,[0.08059929],Avg,DT
15390,[0.0855743],Avg,DT
15391,[0.08168923],Avg,DT
15392,[0.07429865],Avg,DT
15393,[0.08714928],Avg,DT
15394,[0.08188122],Avg,DT
15395,[0.0763574],Avg,DT
15396,[0.07823644],Avg,DT
15397,[0.07786784],Avg,DT
15398,[0.07768732],Avg,DT
15399,[0.07322403],Avg,DT
15400,[0.07830969],Avg,DT
15401,[0.08013277],Avg,DT
15402,[0.09278565],Avg,DT
15403,[0.09120711],Avg,DT
15404,[0.08973081],Avg,DT
15405,[0.09920956],Avg,DT
15406,[0.09170657],Avg,DT
15407,[0.09405657],Avg,DT
15408,[0.09739672],Avg,DT
15409,[0.09029182],Avg,DT
15410,[0.08899991],Avg,DT
15411,[0.09081491],Avg,DT
15412,[0.09524025],Avg,DT
15413,[0.09049128],Avg,DT
15414,[0.08896438],Avg,DT
15415,[0.08450662],Avg,DT
15416,[0.08807242],Avg,DT
15417,[0.09414199],Avg,DT
15418,[0.0895781],Avg,DT
15419,[0.09280396],Avg,DT
15420,[0.08989771],Avg,DT
15421,[0.09382065],Avg,DT
15422,[0.12990075],Avg,DT
15423,[0.1301172],Avg,DT
15424,[0.13488816],Avg,DT
15425,[0.1342516],Avg,DT
15426,[0.1505107],Avg,DT
15427,[0.13101436],Avg,DT
15428,[0.1340153],Avg,DT
15429,[0.13396483],Avg,DT
15430,[0.12713799],Avg,DT
15431,[0.12647297],Avg,DT
15432,[0.13059707],Avg,DT
15433,[0.14141422],Avg,DT
15434,[0.13171332],Avg,DT
15435,[0.12839198],Avg,DT
15436,[0.12862941],Avg,DT
15437,[0.13423177],Avg,DT
15438,[0.13431998],Avg,DT
15439,[0.13805798],Avg,DT
15440,[0.13518085],Avg,DT
15441,[0.13099249],Avg,DT
15442,[0.07503042],Avg,DT
15443,[0.08237429],Avg,DT
15444,[0.08173195],Avg,DT
15445,[0.07752171],Avg,DT
15446,[0.08384555],Avg,DT
15447,[0.07863175],Avg,DT
15448,[0.08257502],Avg,DT
15449,[0.07383748],Avg,DT
15450,[0.07701107],Avg,DT
15451,[0.07601048],Avg,DT
15452,[0.08486641],Avg,DT
15453,[0.07752919],Avg,DT
15454,[0.08773724],Avg,DT
15455,[0.07624485],Avg,DT
15456,[0.08287332],Avg,DT
15457,[0.07515882],Avg,DT
15458,[0.07669479],Avg,DT
15459,[0.08005636],Avg,DT
15460,[0.07665767],Avg,DT
15461,[0.07672753],Avg,DT
15462,[0.09205269],Avg,DT
15463,[0.10408119],Avg,DT
15464,[0.10269446],Avg,DT
15465,[0.10362148],Avg,DT
15466,[0.09104459],Avg,DT
15467,[0.09977349],Avg,DT
15468,[0.10208916],Avg,DT
15469,[0.10220901],Avg,DT
15470,[0.09689442],Avg,DT
15471,[0.09391686],Avg,DT
15472,[0.0905484],Avg,DT
15473,[0.09965203],Avg,DT
15474,[0.0990443],Avg,DT
15475,[0.09980482],Avg,DT
15476,[0.09891463],Avg,DT
15477,[0.09972377],Avg,DT
15478,[0.10539123],Avg,DT
15479,[0.09207861],Avg,DT
15480,[0.09127767],Avg,DT
15481,[0.10010539],Avg,DT
15482,[0.11381182],Avg,DT
15483,[0.11076327],Avg,DT
15484,[0.10611935],Avg,DT
15485,[0.11187785],Avg,DT
15486,[0.11963047],Avg,DT
15487,[0.10837892],Avg,DT
15488,[0.10758878],Avg,DT
15489,[0.10655411],Avg,DT
15490,[0.11199524],Avg,DT
15491,[0.11042855],Avg,DT
15492,[0.11158936],Avg,DT
15493,[0.11090117],Avg,DT
15494,[0.10932537],Avg,DT
15495,[0.11083994],Avg,DT
15496,[0.11354587],Avg,DT
15497,[0.11123049],Avg,DT
15498,[0.11240462],Avg,DT
15499,[0.11522009],Avg,DT
15500,[0.11257522],Avg,DT
15501,[0.11168448],Avg,DT
15502,[0.106054],Avg,DT
15503,[0.1000103],Avg,DT
15504,[0.10064268],Avg,DT
15505,[0.09692668],Avg,DT
15506,[0.10466299],Avg,DT
15507,[0.10041868],Avg,DT
15508,[0.09279472],Avg,DT
15509,[0.1031331],Avg,DT
15510,[0.0965779],Avg,DT
15511,[0.09788538],Avg,DT
15512,[0.10276489],Avg,DT
15513,[0.09750585],Avg,DT
15514,[0.10734167],Avg,DT
15515,[0.09861084],Avg,DT
15516,[0.09447895],Avg,DT
15517,[0.09730509],Avg,DT
15518,[0.09867987],Avg,DT
15519,[0.10096547],Avg,DT
15520,[0.09820256],Avg,DT
15521,[0.09736022],Avg,DT
15522,[0.13819202],Avg,DT
15523,[0.1337715],Avg,DT
15524,[0.13795244],Avg,DT
15525,[0.1342535],Avg,DT
15526,[0.13502014],Avg,DT
15527,[0.13156579],Avg,DT
15528,[0.12357261],Avg,DT
15529,[0.12776074],Avg,DT
15530,[0.1246325],Avg,DT
15531,[0.13875458],Avg,DT
15532,[0.12877633],Avg,DT
15533,[0.12380981],Avg,DT
15534,[0.13145746],Avg,DT
15535,[0.13412045],Avg,DT
15536,[0.13616065],Avg,DT
15537,[0.13932238],Avg,DT
15538,[0.13121862],Avg,DT
15539,[0.12338425],Avg,DT
15540,[0.13237081],Avg,DT
15541,[0.1445438],Avg,DT
15542,[0.08639146],Avg,DT
15543,[0.08472928],Avg,DT
15544,[0.08473867],Avg,DT
15545,[0.07608517],Avg,DT
15546,[0.09376549],Avg,DT
15547,[0.09264626],Avg,DT
15548,[0.08422568],Avg,DT
15549,[0.08441339],Avg,DT
15550,[0.09632773],Avg,DT
15551,[0.08621635],Avg,DT
15552,[0.08982938],Avg,DT
15553,[0.09097904],Avg,DT
15554,[0.09472735],Avg,DT
15555,[0.08225829],Avg,DT
15556,[0.08571832],Avg,DT
15557,[0.08492917],Avg,DT
15558,[0.09334399],Avg,DT
15559,[0.07872277],Avg,DT
15560,[0.09203619],Avg,DT
15561,[0.0889284],Avg,DT
15562,[0.08115601],Avg,DT
15563,[0.08087657],Avg,DT
15564,[0.06952641],Avg,DT
15565,[0.07510286],Avg,DT
15566,[0.071901],Avg,DT
15567,[0.07482962],Avg,DT
15568,[0.07777506],Avg,DT
15569,[0.0701087],Avg,DT
15570,[0.08311824],Avg,DT
15571,[0.07768626],Avg,DT
15572,[0.08013635],Avg,DT
15573,[0.07400162],Avg,DT
15574,[0.07199739],Avg,DT
15575,[0.0758005],Avg,DT
15576,[0.08292142],Avg,DT
15577,[0.08534563],Avg,DT
15578,[0.07870171],Avg,DT
15579,[0.07228224],Avg,DT
15580,[0.07503381],Avg,DT
15581,[0.07568913],Avg,DT
15582,[0.09368056],Avg,DT
15583,[0.10054958],Avg,DT
15584,[0.09798873],Avg,DT
15585,[0.10715399],Avg,DT
15586,[0.09646545],Avg,DT
15587,[0.10242829],Avg,DT
15588,[0.11174953],Avg,DT
15589,[0.09605911],Avg,DT
15590,[0.10012886],Avg,DT
15591,[0.10431437],Avg,DT
15592,[0.09658103],Avg,DT
15593,[0.09452341],Avg,DT
15594,[0.0981441],Avg,DT
15595,[0.09715073],Avg,DT
15596,[0.10076235],Avg,DT
15597,[0.1020015],Avg,DT
15598,[0.09981213],Avg,DT
15599,[0.1066087],Avg,DT
15600,[0.10531082],Avg,DT
15601,[0.09837461],Avg,DT
15602,[0.10940317],Avg,DT
15603,[0.10405121],Avg,DT
15604,[0.10757209],Avg,DT
15605,[0.0967499],Avg,DT
15606,[0.11029992],Avg,DT
15607,[0.09757993],Avg,DT
15608,[0.11312974],Avg,DT
15609,[0.10992004],Avg,DT
15610,[0.10187485],Avg,DT
15611,[0.10081094],Avg,DT
15612,[0.10081892],Avg,DT
15613,[0.10965609],Avg,DT
15614,[0.11255198],Avg,DT
15615,[0.10576396],Avg,DT
15616,[0.10162083],Avg,DT
15617,[0.09866253],Avg,DT
15618,[0.10123321],Avg,DT
15619,[0.10791794],Avg,DT
15620,[0.10116783],Avg,DT
15621,[0.09774086],Avg,DT
15622,[0.13050821],Avg,DT
15623,[0.11252831],Avg,DT
15624,[0.12392454],Avg,DT
15625,[0.11793903],Avg,DT
15626,[0.1217837],Avg,DT
15627,[0.12368569],Avg,DT
15628,[0.12157262],Avg,DT
15629,[0.1249921],Avg,DT
15630,[0.12191794],Avg,DT
15631,[0.133061],Avg,DT
15632,[0.12550909],Avg,DT
15633,[0.12073714],Avg,DT
15634,[0.11678773],Avg,DT
15635,[0.12191203],Avg,DT
15636,[0.12259104],Avg,DT
15637,[0.11984121],Avg,DT
15638,[0.13006621],Avg,DT
15639,[0.11883021],Avg,DT
15640,[0.11858198],Avg,DT
